title_norm,level_1,level_2
فرزکار درجه 2 قالبسازی وماشین سازی,7,72
تعمیرکار تجهیزات الکتریکی واحد بازپخت هیدروژنی,7,74
تعمیرکار تجهیزات الکتریکی کوره های پاتیلی,7,74
جوشکار و فلزکار جوشکار و آهنگر,7,72
کارگر برق و ساختمان پست های فشارقوی انتقال و فوق توزیع,7,74
کارگر برشکار فلز,7,72
استادکار نجار و قالب بند,7,71
استادکارروغنکاراب وبخار,7,72
استادکارساختمانی,7,71
کارگر فنی تعمیرات برق آزمایشگاه فشار قوی منطقه دسترسی آزاد,7,74
تعمیرکار ادوات کشاورزی,7,72
کارگر تعمیر کار,7,72
استادکار مراقب دستگاه لوله سازی,7,72
تعمیرکار مکانیک تعمیرات ماشین آلات,7,72
استاد کار مکانیک عمومی,7,72
کیف دوزی,7,75
کارگر تعمیر دیگ بخار,7,72
استادکارمکانیک نیروگاه,7,72
تعمیرکار شبکه توزیع برق آهن سازی و واحدهای جانبی,7,74
درب و پنجره ساز,7,71
قالب سازوتعمیرکارتراشکاری,7,72
کارگروفنی برق والکترونیک,7,74
استاد کار تعمیرات ساختمان,7,71
تعمیر کار وسائط نقلیه,7,72
کارگران شبکه هوائی,7,74
ترشکاری,7,72
کارگرسنگبری,7,71
مسئول قوای محرکه و ترمیم مو نتا ژ پراید,7,72
استادکار تعمیرات مکانیک دستگاه های واحدهای پلیمری,7,72
اره کارآلومینیوم,7,72
استادکار تعمیر تجهیزات فشار قوی,7,74
تعمیر لوله,7,71
لوله کش و مکانیک,7,71
کارگربرقکاری ویژه,7,74
جوشکار صنعتی درجه یک ماهر,7,72
مکانیک ماشین آلات سنگین درجه 1 مهندسی,7,72
برشکارصحافی,7,73
برقکار اتومبیل,7,74
چله پیچی,7,75
سازنده جعبه چوبی,7,75
کارگر صافکاری درجه 3,7,72
نگهداری وتعمیر خطوط اب وبرق,7,74
استادکار تعمیرات مبدل های حرارتی,7,72
برقکارکوره,7,74
جوشکار و برشکار ماهر کلاووس,7,72
استادکار تعمیرات پست های فشارقوی فوق توزیع,7,74
کارگر نبشی زنی واهنگری,7,72
تعمیرات تولید,7,72
تعمیرکار رادیات خودرو,7,72
جوشکار و تعمیرکار مکانیکی درجه 6 تاسیسات,7,72
جوشکاروتعمیرکار تولید بخار تاسیسات ضروری,7,72
لوله کش وجوشکارو,7,71
کارگر فنی رنگ و سند بلاست,7,72
تعمیرکار کارگاه تعمیرات ابزار دقیق و آفسایت,7,74
مسئول تعمیرات سرویس,7,72
مسئول نسوز کاری و تعمیر واگن,7,72
کارگر جوشکاری جرثقیل,7,72
بافنده درجه دو,7,75
سرویسکار ماشین الات کشاورزی,7,72
ماشینکارعمومی عملیات اولیه پل وسازه های فلزی,7,72
قطعه سازارشد,7,72
کارگرمیلتیوپ سازی,7,72
سرویسکار نگهداری و تعمیرات نیوماتیک,7,72
سرپرست پرداخت کاری,7,72
ساخت و ساز بنا,7,71
طراحی و دوخت لباس زنانه,7,75
ابزاردقیق استادکارمکانیک ابزاردقیق,7,74
اتومکانیک درجه 2,7,72
جوشکارارشد استادکاراتاق سازی وانت نیسان عقب,7,72
کارگرتعمیرات وکمک تعمیرکار,7,72
مکانیسین مکانیک بویینگ,7,72
تعمیرکارکوره عمله کار,7,72
کارگرکابینت سازی,7,75
استااد کار تعمیرات ماشین الات سنگین,7,72
سرپرست اکیپ پخش آسفالت,7,71
صنایع دستی,7,73
نقاشی روی چوب,7,73
سازنده صنایع دستی از نی,7,73
کارگرتعمیرات تیوپ,7,72
جوشکاربرق مونتاژ,7,72
جوشکاروکاربیت کار,7,72
سیم بان اداره برق,7,74
تعمیرکارتجهیزات برق و ابزاردقیق واحد کارگاه غلطک نورد گرم,7,74
قسمت تعمیرات ونگهداری مکانیک,7,72
استادکاربرق منطقه بارگاس,7,74
بافنده طراح,7,75
تعمیرکارارشد موتور سیکلت,7,72
ریخته گریک,7,72
کارگرارشدبرق والکترونیک,7,74
کارگرومکانیک ماشین,7,72
کارگرپاشنه سرپرست,7,75
تعمیر و صافکاری اتومبیل,7,72
نقطه جوشکار اتاقسازی وانت نیسان شاسی وکابین,7,72
کارگر درجه یک ریختگری دستی,7,72
کارگردرجه یک قطعه سازی,7,72
نقاش درجه خودرو معدن,7,72
مسئول تعمیرات سبک,7,72
کارگرمتخصص تعمیرات الکتریک فشارقوی,7,74
کارگرمتخصص نقاش ساختمان,7,71
تعمیرجرثقیل,7,72
سرویسکارومکانیک ماشین تولید,7,72
برشکار دستگاه رام,7,72
کارگران شبکه هوایی,7,74
کارگر رنگ و پوشش فلزات,7,72
کاراموزبرقکاراداره برق,7,74
نصاب دوربین مدار بسته,7,74
مشاغل مکانیک تاسیسات استادکار,7,72
تعمیر و عیب یابی دستگاهها,7,72
سنگ انداز و بالانس گیر,7,72
اپراتور دستگاه آسیاکننده حبوبات,8,81
کارگرکنترل وبسته بندی,8,82
راننده تریلی درون شهری,8,83
پرسکاردوسماورسازی,8,81
شارژر سیلو,8,81
اپراتور ارشد مونتاژ قفسه نورد,8,82
متصدی ماشینهای لوله مسی,8,81
کارگر بسته بندی بستر خنک کننده نورد سبک,8,82
کارگرتولیدارشد مونتاژ,8,82
کارگرتولیدالکل,8,81
اپراتور دستگاه پرس وکیوم آسانسوری چوب,8,81
اپراتور کنترل گلدوزی,8,81
متصدی دستگاه کپسول پرکنی,8,81
اپراتورسنگ زنی,8,81
اپراتور شیفت اتاق کنترل آبرسانی بهره برداری سیالات,8,81
کمک متصدی پیورپک,8,81
متصدی ماشین ابزار_,8,81
کارگرتولیدلوله,8,81
اپراتور اتاق کنترل و اکستروژن,8,81
اپراتوردرجه گرانول وپودر,8,81
متصدی دستگاه خردکن لاستیک,8,81
متصدی دستگاه تزریق,8,81
اپراتوراسترچ,8,81
متصدی دستگاه مخلوط کن مواد اولیه شیمیایی,8,81
متصدی دستگاه پرس مقوا کاغذسازی,8,81
متصدی ترابری سبک,8,83
مراقبتکار ارشد شیفت پرعیارکنی,8,81
مراقبتکار عملیات انتقال مواد,8,81
کارگر کوره آهک,8,81
اپراتورتصفیه پساب,8,81
دافر وریسندگی,8,81
متصدی شیفت پمپ خانه,8,81
مونتاژکارنهایی سالن آ,8,82
کارگر ارشد بسته بندی,8,82
اپراتور دستگاه پرس ضربه ای لاستیک و تایر,8,81
اپراتور دستگاه کلینر کاغذ,8,81
آسیاب کن,8,81
اپراتورتولیدتزریق کار,8,81
شستشوکارارشدرنگ ولعاب,8,81
پرسکار زیره چرمی,8,81
اننده ارشد وسایط نقلیه سبک,8,83
راننده ماشین الات سنگین درجه 2,8,83
کارگرارشدماشین مفتول دوزی درجه 2,8,81
اپراتور دستگاه لعاب سازی,8,81
اپراتور دستگاه مارپیچ بالابر برنج,8,81
متصدی دستگاه تولید پودر لباس شویی,8,81
کارگر درجه 2 دریل,8,81
کارگرماشین برش عمودی,8,81
اپراتور آهنگری با سرعت بالا,8,81
اپراتوردیگ بخاروکمپرسور,8,81
متصدی پخت خمیرسازیها,8,81
کاپیتان کشتی یدک کش,8,83
اپراتور دستگاه ساب پاش فلزات,8,81
کارگرهیدروفیل ریسنده,8,81
کارگرچاپ متصدی مقوائی,8,81
کارگر چاپ پلاستیک,8,81
اپراتورشارژکوره های ریورب ذوب,8,81
اپراتور سیستمهای تصفیه آب,8,81
کارگر پالایشگاه,8,81
کمک متصدی دستگاه قیچی برشکاری,8,81
متصدی دستگاه تولید تیر سیمانی,8,81
کارگرمونتاژکارنهایی,8,82
راننده ماشین آلات سنگین بالای تن,8,83
مسئول ماشین,8,81
کمک متصدی ساتراسیون,8,81
اپراتور ارشد اتاق کنترل آب و هوا,8,81
متصدی ماشینهای رنگرزی و,8,81
اپراتور دستگاه دم چلچله زن چوب,8,81
اپراتور پرکنی قرص,8,81
اپراتور مسیول توربین واحد و,8,81
کارگرمونتاژ برق,8,82
اپراتور بهره برداری از تاسیسات,8,81
اپراتورمخلوطکن ومدارهای ماسه دیزاماتیک,8,81
اپراتورمکانیک تاسیسات اری,8,81
راننده یک حمل زباله یا اسفالت,8,83
مونتاژکارنهایی درجه 2,8,82
اپراتور دستگاه تولید پنیر پیتزا,8,81
رئیس قطار باری,8,83
اپراتور دستگاه سپاریتور مرغ,8,81
اپراتور دستگاه سیلو آجر,8,81
اپراتور دستگاه میکس گرانول,8,81
اپراتوربرق وتاسیسات,8,81
راننده تراکتورکودروب مرغداری گاوداری,8,83
اپراتورخطتولیدوبتن ریز,8,81
مسئول کوره اهک,8,81
اپراتور تجهیزات معدنی تونل,8,81
کارگر چاپ ـ چاپ خانه,8,81
اپراتور دستگاه جوشکاری,8,81
نصب قعطعات خودرو,8,82
کارگرماشین تمام تاب رینگ,8,81
کمک اپراتور آهک سازی,8,81
کمک اپراتور جرثقیل مغناطیسی,8,83
کارگرماشینکاردستگاه تصفیه روغن,8,81
اپراتور اتاق کنترل اصلی خطوط اسکین پاس و تمپر میل,8,81
اپراتوردستگاه بالابر,8,81
اپراتوردستگاه پروتئین,8,81
مونتاژکار در,8,82
مونتاژکاردستی مونتاژکار سالن,8,82
پرس کار فلزات,8,81
مراقبتکارارشدریخته گری پیوسته پالایشگاه,8,81
اپراتوردستگاه های انتقال مواد,8,81
جرثقیل چی مگنت اهن ربا زنی,8,83
متصدی دستگاه شالیکوبی,8,81
متصدی دیگهای بخار اب وبخار,8,81
متصدی کنترل ماشین آلات گرماآمایی شیمیایی مواد,8,81
راننده ماشینهای راهسازی وساختمانی بلدوزر,8,83
مراقب دستگاه پالایش,8,81
اپراتور پودرزنی,8,81
کارگر ارشد تولید درجه 2,8,81
اپراتور تابلوهای کنترل و کمپرسورها,8,81
اپراتور دستگاه برش ورق کروگیت,8,81
اپراتورفرمینگ,8,81
کارگرتاسیسات خطوط تولید,8,81
نظارت بربسته بندی کاشی,8,81
اپراتور تولید مواد خام,8,81
اپراتور ماشینکاری cam,8,81
ماشین چی مبتدی,8,81
پرسکاری واحد انبار ضایعات,8,81
نوبتکار ارشد اتاق کنترل واحد دانه بندی pp hdpe ll,8,81
کارگرکاغذدیواری میکسینگ کلندرجدید,8,81
اپراتورعملیات سنگ شکن تغلیظ,8,81
کمک بخار,8,81
کارتن باندزن شیشه گذاری قسمت پرکنی سوسپانسیون,8,82
اپراتور ریخته گری و کوره کاری,8,81
اپراتور مسیول هیدروژن سازی و کلرزنی,8,81
اپراتور دستگاه تسمه کش تولید مقوا و کارتن,8,82
متصدی کوره بیسکویت,8,81
کارگرکمک اپراتورتولیدتوزین موادسالن خطتولید,8,81
اپراتور حمل و نقل تهویه,8,81
اپراتور دستگاه اکسترودر چوب,8,81
کمک اپراتورفنی,8,81
سرویس دهنده خطوط بسته بندی ارایشی وبهداشتی,8,82
ماسوره پیچ رینگ,8,81
کارگر تولید پودر,8,81
کارگر تزریق,8,81
اپراتورکمپرسورخانه ذوب,8,81
نوبتکار ارشد اتاق کنترل واحد کمپرسورها و جداسازیcold section,8,81
کارگرتستر,8,81
اپراتور دیگ فشار متوسط,8,81
اپراتوردیگ رنگرزی دیگ بخار,8,81
کمک متصدی توزین فیلر,8,81
اپراتور دستگاه پرس تسمه لاستیکی,8,81
کارگر ماسه سازی,8,81
کاپیتان قایق مسافربری,8,83
اپراتور دستگاه دانه جداکن میوه جات,8,81
کنترلرلعاب زنی,8,81
متصدی آسیای گچ گ هاها,8,81
مسئول دیگ بخارتنی اب وبخار,8,81
اپراتور ماشین آلات معدنی اپراتور دریل,8,83
کارگر ماشین کاردینگ ریسندگی,8,81
